seq,lob_time,t_send,t_reflex,t_fpga,latency_gap_ns,reflex_act,fpga_score,final_dec
289,34219.517830407,164285669058323,164285669073752,0,-1,TAKE_LIQUIDITY,0.0,BUY
290,34219.517859255,164285689070298,164285689078223,0,-1,TAKE_LIQUIDITY,0.0,BUY
291,34219.517901648,164285709083765,164285709093163,0,-1,TAKE_LIQUIDITY,0.0,BUY
292,34219.524768526,164285729099988,164285729110818,0,-1,TAKE_LIQUIDITY,0.0,BUY
293,34219.530966388,164285749110379,164285749117823,0,-1,TAKE_LIQUIDITY,0.0,BUY
294,34219.54078667,164285769150076,164285769169502,0,-1,TAKE_LIQUIDITY,0.0,BUY
295,34220.114770695,164285789164135,164285789171939,0,-1,TAKE_LIQUIDITY,0.0,BUY
296,34220.270330299,164285809178413,164285809189023,0,-1,TAKE_LIQUIDITY,0.0,BUY
297,34221.023828585,164285829193364,164285829203513,0,-1,TAKE_LIQUIDITY,0.0,BUY
298,34222.480233188,164285849210688,164285849223132,0,-1,TAKE_LIQUIDITY,0.0,BUY
299,34222.480409206,164285869223384,164285869232762,0,-1,TAKE_LIQUIDITY,0.0,BUY
300,34222.480410913,164285889244276,164285889259725,0,-1,TAKE_LIQUIDITY,0.0,BUY
301,34222.480429642,164285909294271,164285909312766,0,-1,TAKE_LIQUIDITY,0.0,BUY
302,34222.670364787,164285929333878,164285929367671,0,-1,TAKE_LIQUIDITY,0.0,BUY
303,34223.052028151,164285949380057,164285949414010,0,-1,TAKE_LIQUIDITY,0.0,BUY
304,34223.052115679,164285969414173,164285969442506,0,-1,TAKE_LIQUIDITY,0.0,BUY
305,34223.052156873,164285989458819,164285989495197,0,-1,TAKE_LIQUIDITY,0.0,BUY
306,34223.064575892,164286009546365,164286009579187,0,-1,TAKE_LIQUIDITY,0.0,BUY
307,34223.272801653,164286029589678,164286029621408,0,-1,TAKE_LIQUIDITY,0.0,BUY
308,34223.272881711,164286049634485,164286049656165,0,-1,TAKE_LIQUIDITY,0.0,BUY
309,34223.272916778,164286069690953,164286069718645,0,-1,TAKE_LIQUIDITY,0.0,BUY
310,34224.087987753,164286089731691,164286089761587,0,-1,TAKE_LIQUIDITY,0.0,BUY
311,34224.087990258,164286109759606,164286109780284,0,-1,TAKE_LIQUIDITY,0.0,BUY
312,34225.019786766,164286129780016,164286129792379,0,-1,TAKE_LIQUIDITY,0.0,BUY
313,34226.365420435,164286149802180,164286149818290,0,-1,TAKE_LIQUIDITY,0.0,BUY
314,34226.452728871,164286169826778,164286169844291,0,-1,TAKE_LIQUIDITY,0.0,BUY
315,34226.533704582,164286189868418,164286189900188,0,-1,TAKE_LIQUIDITY,0.0,BUY
316,34226.826003805,164286209908255,164286209937841,0,-1,TAKE_LIQUIDITY,0.0,BUY
317,34226.826009596,164286229938815,164286229960906,0,-1,TAKE_LIQUIDITY,0.0,BUY
318,34226.826010048,164286249961039,164286249976017,0,-1,TAKE_LIQUIDITY,0.0,BUY
319,34226.974302106,164286269990396,164286270010554,0,-1,TAKE_LIQUIDITY,0.0,BUY
320,34227.437330595,164286290008061,164286290021025,0,-1,TAKE_LIQUIDITY,0.0,BUY
321,34227.437468645,164286310027830,164286310041857,0,-1,TAKE_LIQUIDITY,0.0,BUY
322,34227.43746982,164286330054593,164286330073498,0,-1,TAKE_LIQUIDITY,0.0,BUY
323,34227.449996974,164286350077598,164286350092766,0,-1,TAKE_LIQUIDITY,0.0,BUY
324,34227.595283027,164286370106705,164286370126943,0,-1,TAKE_LIQUIDITY,0.0,BUY
325,34227.608626385,164286390128247,164286390140450,0,-1,TAKE_LIQUIDITY,0.0,BUY
326,34227.731684828,164286410169597,164286410202669,0,-1,TAKE_LIQUIDITY,0.0,BUY
327,34227.731849051,164286430210446,164286430240853,0,-1,TAKE_LIQUIDITY,0.0,BUY
328,34227.732213652,164286450226999,164286450239372,0,-1,TAKE_LIQUIDITY,0.0,BUY
329,34227.732521213,164286470248141,164286470263910,0,-1,TAKE_LIQUIDITY,0.0,BUY
330,34227.732533703,164286490265125,164286490276486,0,-1,TAKE_LIQUIDITY,0.0,BUY
331,34228.069592024,164286510289733,164286510303318,0,-1,TAKE_LIQUIDITY,0.0,BUY
332,34228.069763888,164286530314882,164286530330482,0,-1,TAKE_LIQUIDITY,0.0,BUY
333,34228.07636131,164286550332317,164286550344410,0,-1,TAKE_LIQUIDITY,0.0,BUY
334,34228.076445351,164286570357026,164286570371012,0,-1,TAKE_LIQUIDITY,0.0,BUY
335,34228.076486999,164286590381103,164286590397053,0,-1,TAKE_LIQUIDITY,0.0,BUY
336,34228.977296262,164286610404369,164286610421501,0,-1,TAKE_LIQUIDITY,0.0,BUY
337,34228.977434098,164286630420762,164286630434287,0,-1,TAKE_LIQUIDITY,0.0,BUY
338,34228.977444304,164286650439248,164286650453235,0,-1,TAKE_LIQUIDITY,0.0,BUY
339,34228.977445276,164286670454239,164286670466662,0,-1,TAKE_LIQUIDITY,0.0,BUY
340,34229.468992439,164286690484417,164286690502371,0,-1,TAKE_LIQUIDITY,0.0,BUY
341,34229.469103907,164286710508475,164286710526178,0,-1,TAKE_LIQUIDITY,0.0,BUY
342,34229.482287293,164286730523896,164286730536409,0,-1,TAKE_LIQUIDITY,0.0,BUY
343,34229.582360137,164286750544246,164286750558753,0,-1,TAKE_LIQUIDITY,0.0,BUY
344,34229.582361218,164286770559577,164286770570888,0,-1,TAKE_LIQUIDITY,0.0,BUY
345,34229.950358396,164286790583524,164286790601488,0,-1,TAKE_LIQUIDITY,0.0,BUY
346,34229.950512807,164286810607331,164286810623952,0,-1,TAKE_LIQUIDITY,0.0,BUY
347,34229.950532951,164286830649322,164286830680049,0,-1,TAKE_LIQUIDITY,0.0,BUY
348,34229.950534712,164286850692154,164286850725246,0,-1,TAKE_LIQUIDITY,0.0,BUY
349,34229.984817677,164286870734736,164286870758721,0,-1,TAKE_LIQUIDITY,0.0,BUY
350,34230.185672925,164286890769594,164286890787056,0,-1,TAKE_LIQUIDITY,0.0,BUY
351,34230.185809299,164286910796657,164286910814240,0,-1,TAKE_LIQUIDITY,0.0,BUY
352,34230.185823624,164286930809944,164286930818630,0,-1,TAKE_LIQUIDITY,0.0,BUY
353,34230.185824209,164286950818332,164286950826627,0,-1,TAKE_LIQUIDITY,0.0,BUY
354,34230.26534354,164286970837880,164286970852738,0,-1,TAKE_LIQUIDITY,0.0,BUY
355,34230.352536659,164286990851047,164286990859713,0,-1,TAKE_LIQUIDITY,0.0,BUY
356,34231.363620767,164287010862641,164287010870155,0,-1,TAKE_LIQUIDITY,0.0,BUY
357,34231.364322465,164287030875517,164287030885526,0,-1,TAKE_LIQUIDITY,0.0,BUY
358,34231.364345473,164287050888233,164287050896669,0,-1,TAKE_LIQUIDITY,0.0,BUY
359,34231.364359872,164287070906961,164287070918252,0,-1,TAKE_LIQUIDITY,0.0,BUY
360,34231.437453602,164287090919997,164287090929124,0,-1,TAKE_LIQUIDITY,0.0,BUY
361,34231.74844703,164287110936090,164287110944846,0,-1,TAKE_LIQUIDITY,0.0,BUY
362,34231.748574392,164287130951891,164287130963413,0,-1,TAKE_LIQUIDITY,0.0,BUY
363,34231.748576687,164287150964137,164287150972312,0,-1,TAKE_LIQUIDITY,0.0,BUY
364,34231.780273498,164287170983946,164287170997872,0,-1,TAKE_LIQUIDITY,0.0,BUY
365,34232.493236945,164287191000739,164287191010337,0,-1,TAKE_LIQUIDITY,0.0,BUY
366,34232.493421468,164287211017152,164287211026760,0,-1,TAKE_LIQUIDITY,0.0,BUY
367,34232.507320896,164287231048483,164287231068290,0,-1,TAKE_LIQUIDITY,0.0,BUY
368,34232.799204526,164287251061981,164287251071298,0,-1,TAKE_LIQUIDITY,0.0,BUY
369,34232.799220946,164287271077041,164287271088473,0,-1,TAKE_LIQUIDITY,0.0,BUY
370,34233.00537675,164287291088334,164287291095638,0,-1,TAKE_LIQUIDITY,0.0,BUY
371,34233.465320818,164287311103675,164287311113464,0,-1,TAKE_LIQUIDITY,0.0,BUY
372,34233.465445276,164287331115820,164287331123936,0,-1,TAKE_LIQUIDITY,0.0,BUY
373,34233.465464358,164287351136852,164287351150678,0,-1,TAKE_LIQUIDITY,0.0,BUY
374,34233.465868311,164287371157192,164287371169776,0,-1,TAKE_LIQUIDITY,0.0,BUY
375,34233.612153047,164287391174537,164287391184105,0,-1,TAKE_LIQUIDITY,0.0,BUY
376,34233.612319978,164287411189066,164287411200618,0,-1,TAKE_LIQUIDITY,0.0,BUY
377,34233.615478295,164287431200310,164287431208425,0,-1,TAKE_LIQUIDITY,0.0,BUY
378,34233.75039403,164287451213847,164287451222443,0,-1,TAKE_LIQUIDITY,0.0,BUY
379,34233.750574073,164287471225721,164287471234017,0,-1,TAKE_LIQUIDITY,0.0,BUY
380,34233.750602162,164287491242285,164287491251742,0,-1,TAKE_LIQUIDITY,0.0,BUY
381,34233.868678023,164287511259910,164287511268867,0,-1,TAKE_LIQUIDITY,0.0,BUY
382,34233.868847613,164287531272135,164287531280671,0,-1,TAKE_LIQUIDITY,0.0,BUY
383,34233.868862593,164287551285192,164287551293407,0,-1,TAKE_LIQUIDITY,0.0,BUY
384,34234.093000057,164287571309800,164287571322854,0,-1,TAKE_LIQUIDITY,0.0,BUY
385,34234.13930768,164287591333967,164287591354736,0,-1,TAKE_LIQUIDITY,0.0,BUY
386,34234.279409487,164287611378042,164287611406155,0,-1,TAKE_LIQUIDITY,0.0,BUY
387,34234.27957654,164287631394916,164287631407620,0,-1,TAKE_LIQUIDITY,0.0,BUY
388,34234.27959842,164287651405488,164287651414395,0,-1,TAKE_LIQUIDITY,0.0,BUY
389,34234.355328435,164287671434194,164287671457017,0,-1,TAKE_LIQUIDITY,0.0,BUY
390,34234.355328435,164287691453051,164287691467388,0,-1,TAKE_LIQUIDITY,0.0,BUY
391,34234.355328435,164287711475335,164287711491876,0,-1,TAKE_LIQUIDITY,0.0,BUY
392,34234.35541262,164287731498200,164287731514080,0,-1,TAKE_LIQUIDITY,0.0,BUY
393,34234.385614796,164287751510606,164287751521396,0,-1,TAKE_LIQUIDITY,0.0,BUY
394,34234.385614796,164287771529744,164287771544271,0,-1,TAKE_LIQUIDITY,0.0,BUY
395,34234.385689697,164287791551246,164287791563069,0,-1,TAKE_LIQUIDITY,0.0,BUY
396,34234.385699607,164287811581625,164287811594440,0,-1,TAKE_LIQUIDITY,0.0,BUY
397,34234.412403907,164287831609370,164287831624448,0,-1,TAKE_LIQUIDITY,0.0,BUY
398,34234.541390391,164287851622937,164287851633377,0,-1,TAKE_LIQUIDITY,0.0,BUY
399,34234.541406557,164287871642506,164287871654679,0,-1,TAKE_LIQUIDITY,0.0,BUY
400,34234.554420572,164287891664600,164287891676372,0,-1,TAKE_LIQUIDITY,0.0,BUY
401,34234.742684923,164287911712301,164287911724524,0,-1,TAKE_LIQUIDITY,0.0,BUY
402,34234.742826285,164287931755525,164287931788577,0,-1,TAKE_LIQUIDITY,0.0,BUY
403,34234.74283818,164287951787537,164287951802104,0,-1,TAKE_LIQUIDITY,0.0,BUY
404,34234.754309814,164287971814880,164287971833094,0,-1,TAKE_LIQUIDITY,0.0,BUY
405,34235.438953097,164287991829760,164287991840460,0,-1,TAKE_LIQUIDITY,0.0,BUY
406,34235.438959651,164288011846484,164288011859358,0,-1,TAKE_LIQUIDITY,0.0,BUY
407,34235.438965836,164288031905797,164288031917900,0,-1,TAKE_LIQUIDITY,0.0,BUY
408,34235.438967018,164288051922551,164288051933461,0,-1,TAKE_LIQUIDITY,0.0,BUY
409,34235.438978997,164288071934826,164288071944053,0,-1,TAKE_LIQUIDITY,0.0,BUY
410,34235.62807555,164288091955847,164288091971086,0,-1,TAKE_LIQUIDITY,0.0,BUY
411,34235.707574115,164288112054605,164288112074903,0,-1,TAKE_LIQUIDITY,0.0,BUY
412,34235.925124202,164288132071018,164288132081718,0,-1,TAKE_LIQUIDITY,0.0,BUY
413,34235.925284415,164288152089244,164288152102349,0,-1,TAKE_LIQUIDITY,0.0,BUY
414,34235.925285075,164288172105036,164288172116818,0,-1,TAKE_LIQUIDITY,0.0,BUY
415,34235.953491973,164288192132079,164288192148620,0,-1,TAKE_LIQUIDITY,0.0,BUY
416,34235.955210636,164288212153972,164288212168609,0,-1,TAKE_LIQUIDITY,0.0,BUY
417,34236.957173349,164288232176416,164288232191885,0,-1,TAKE_LIQUIDITY,0.0,BUY
418,34237.023415106,164288252197668,164288252211985,0,-1,TAKE_LIQUIDITY,0.0,BUY
419,34237.295363936,164288272212067,164288272222317,0,-1,TAKE_LIQUIDITY,0.0,BUY
420,34237.295497905,164288292234041,164288292251173,0,-1,TAKE_LIQUIDITY,0.0,BUY
421,34237.295501279,164288312254431,164288312269159,0,-1,TAKE_LIQUIDITY,0.0,BUY
422,34237.295515346,164288332269852,164288332278729,0,-1,TAKE_LIQUIDITY,0.0,BUY
423,34237.32873423,164288352297316,164288352316412,0,-1,TAKE_LIQUIDITY,0.0,BUY
424,34238.003059067,164288372315883,164288372328396,0,-1,TAKE_LIQUIDITY,0.0,BUY
425,34238.003090749,164288392338938,164288392363855,0,-1,TAKE_LIQUIDITY,0.0,BUY
426,34238.384242822,164288412358477,164288412368886,0,-1,TAKE_LIQUIDITY,0.0,BUY
427,34239.262268134,164288432375401,164288432386031,0,-1,TAKE_LIQUIDITY,0.0,BUY
428,34239.262348214,164288452385642,164288452393367,0,-1,TAKE_LIQUIDITY,0.0,BUY
429,34239.262395866,164288472400542,164288472409329,0,-1,TAKE_LIQUIDITY,0.0,BUY
430,34239.262524039,164288492414190,164288492422285,0,-1,TAKE_LIQUIDITY,0.0,BUY
431,34239.721464369,164288512426165,164288512434961,0,-1,TAKE_LIQUIDITY,0.0,BUY
432,34240.594933429,164288532441045,164288532451504,0,-1,TAKE_LIQUIDITY,0.0,BUY
433,34242.084995031,164288552452849,164288552461124,0,-1,TAKE_LIQUIDITY,0.0,BUY
434,34242.085607821,164288572469192,164288572482527,0,-1,TAKE_LIQUIDITY,0.0,BUY
435,34242.085607821,164288592489692,164288592502106,0,-1,TAKE_LIQUIDITY,0.0,BUY
436,34242.087302783,164288612509822,164288612522957,0,-1,TAKE_LIQUIDITY,0.0,BUY
437,34242.087302783,164288632529311,164288632543648,0,-1,TAKE_LIQUIDITY,0.0,BUY
438,34242.087393998,164288652549972,164288652564669,0,-1,TAKE_LIQUIDITY,0.0,BUY
439,34242.095295299,164288672576814,164288672598064,0,-1,TAKE_LIQUIDITY,0.0,BUY
440,34242.095405551,164288692600140,164288692615609,0,-1,TAKE_LIQUIDITY,0.0,BUY
441,34242.095412434,164288712622895,164288712639186,0,-1,TAKE_LIQUIDITY,0.0,BUY
442,34242.095512159,164288732638386,164288732649577,0,-1,TAKE_LIQUIDITY,0.0,BUY
443,34242.095603971,164288752659137,164288752674616,0,-1,TAKE_LIQUIDITY,0.0,BUY
444,34242.095740199,164288772686491,164288772707350,0,-1,TAKE_LIQUIDITY,0.0,BUY
445,34242.0960365,164288792718413,164288792740614,0,-1,TAKE_LIQUIDITY,0.0,BUY
446,34242.09605977,164288812745446,164288812764942,0,-1,TAKE_LIQUIDITY,0.0,BUY
447,34242.125978297,164288832765626,164288832778079,0,-1,TAKE_LIQUIDITY,0.0,BUY
448,34242.126058021,164288852788611,164288852805853,0,-1,TAKE_LIQUIDITY,0.0,BUY
449,34242.281282536,164288872805505,164288872817337,0,-1,TAKE_LIQUIDITY,0.0,BUY
450,34242.320906583,164288892833449,164288892854409,0,-1,TAKE_LIQUIDITY,0.0,BUY
451,34242.391038869,164288912858058,164288912876081,0,-1,TAKE_LIQUIDITY,0.0,BUY
452,34242.391116126,164288932873819,164288932885802,0,-1,TAKE_LIQUIDITY,0.0,BUY
453,34242.537922535,164288952899159,164288952917353,0,-1,TAKE_LIQUIDITY,0.0,BUY
454,34242.538131706,164288972916303,164288972929378,0,-1,TAKE_LIQUIDITY,0.0,BUY
455,34242.538133219,164288992942264,164288992961320,0,-1,TAKE_LIQUIDITY,0.0,BUY
456,34242.538135946,164289012968255,164289012987501,0,-1,TAKE_LIQUIDITY,0.0,BUY
457,34242.539574882,164289032987353,164289033000748,0,-1,TAKE_LIQUIDITY,0.0,BUY
458,34242.539963416,164289053010108,164289053027410,0,-1,TAKE_LIQUIDITY,0.0,BUY
459,34242.540036758,164289073026611,164289073038523,0,-1,TAKE_LIQUIDITY,0.0,BUY
460,34242.540075221,164289093049436,164289093066448,0,-1,TAKE_LIQUIDITY,0.0,BUY
461,34242.542601317,164289113068935,164289113083442,0,-1,TAKE_LIQUIDITY,0.0,BUY
462,34242.935112958,164289133090427,164289133105826,0,-1,TAKE_LIQUIDITY,0.0,BUY
463,34242.935275142,164289153106199,164289153119814,0,-1,TAKE_LIQUIDITY,0.0,BUY
464,34243.161619417,164289173126279,164289173140746,0,-1,TAKE_LIQUIDITY,0.0,BUY
465,34243.161699972,164289193149083,164289193167738,0,-1,TAKE_LIQUIDITY,0.0,BUY
466,34243.161737757,164289213170275,164289213185294,0,-1,TAKE_LIQUIDITY,0.0,BUY
467,34243.452960619,164289233200705,164289233224359,0,-1,TAKE_LIQUIDITY,0.0,BUY
468,34243.453130097,164289253215755,164289253225994,0,-1,TAKE_LIQUIDITY,0.0,BUY
469,34243.467275681,164289273235364,164289273250212,0,-1,TAKE_LIQUIDITY,0.0,BUY
470,34243.467353715,164289293253119,164289293265963,0,-1,TAKE_LIQUIDITY,0.0,BUY
471,34243.467384164,164289313270043,164289313281515,0,-1,TAKE_LIQUIDITY,0.0,BUY
472,34243.678623646,164289333287107,164289333301254,0,-1,TAKE_LIQUIDITY,0.0,BUY
473,34243.678719321,164289353308680,164289353325732,0,-1,TAKE_LIQUIDITY,0.0,BUY
474,34243.678727602,164289373335873,164289373356812,0,-1,TAKE_LIQUIDITY,0.0,BUY
475,34244.070699969,164289393358868,164289393370721,0,-1,TAKE_LIQUIDITY,0.0,BUY
476,34245.281721068,164289413370753,164289413404686,0,-1,TAKE_LIQUIDITY,0.0,BUY
477,34245.281805592,164289433387506,164289433400150,0,-1,TAKE_LIQUIDITY,0.0,BUY
478,34245.281874419,164289453404110,164289453414359,0,-1,TAKE_LIQUIDITY,0.0,BUY
479,34245.281887785,164289473415724,164289473424240,0,-1,TAKE_LIQUIDITY,0.0,BUY
480,34245.688820232,164289493439851,164289493456903,0,-1,TAKE_LIQUIDITY,0.0,BUY
481,34245.688976615,164289513458688,164289513473516,0,-1,TAKE_LIQUIDITY,0.0,BUY
482,34245.694186907,164289533471054,164289533480181,0,-1,TAKE_LIQUIDITY,0.0,BUY
483,34245.694267426,164289553489330,164289553502154,0,-1,TAKE_LIQUIDITY,0.0,BUY
484,34246.68826075,164289573502457,164289573511334,0,-1,TAKE_LIQUIDITY,0.0,BUY
485,34246.689153933,164289593524210,164289593541412,0,-1,TAKE_LIQUIDITY,0.0,BUY
486,34246.689354442,164289613544069,164289613559759,0,-1,TAKE_LIQUIDITY,0.0,BUY
487,34246.689431471,164289633557517,164289633568127,0,-1,TAKE_LIQUIDITY,0.0,BUY
488,34246.689441034,164289653578689,164289653589078,0,-1,TAKE_LIQUIDITY,0.0,BUY
489,34246.779185361,164289673592066,164289673603207,0,-1,TAKE_LIQUIDITY,0.0,BUY
490,34246.779265451,164289693618447,164289693637493,0,-1,TAKE_LIQUIDITY,0.0,BUY
491,34246.779299836,164289713642104,164289713658685,0,-1,TAKE_LIQUIDITY,0.0,BUY
492,34246.779330868,164289733657645,164289733669037,0,-1,TAKE_LIQUIDITY,0.0,BUY
493,34246.779363521,164289753674449,164289753686492,0,-1,TAKE_LIQUIDITY,0.0,BUY
494,34246.945391973,164289773686894,164289773697414,0,-1,TAKE_LIQUIDITY,0.0,BUY
495,34246.94539349,164289793705521,164289793718716,0,-1,TAKE_LIQUIDITY,0.0,BUY
496,34246.945393865,164289813719510,164289813729198,0,-1,TAKE_LIQUIDITY,0.0,BUY
497,34246.945394681,164289833741032,164289833758776,0,-1,TAKE_LIQUIDITY,0.0,BUY
498,34246.964670283,164289853754450,164289853763607,0,-1,TAKE_LIQUIDITY,0.0,BUY
499,34247.097986134,164289873774089,164289873786732,0,-1,TAKE_LIQUIDITY,0.0,BUY
500,34247.098124694,164289893792295,164289893806291,0,-1,TAKE_LIQUIDITY,0.0,BUY
501,34247.098144382,164289913858141,164289913875854,0,-1,TAKE_LIQUIDITY,0.0,BUY
502,34247.340863245,164289933898829,164289933929447,0,-1,TAKE_LIQUIDITY,0.0,BUY
503,34247.341026021,164289953924680,164289953940479,0,-1,TAKE_LIQUIDITY,0.0,BUY
504,34247.383864403,164289973955249,164289973975427,0,-1,TAKE_LIQUIDITY,0.0,BUY
505,34247.507469814,164289993974758,164289993988323,0,-1,TAKE_LIQUIDITY,0.0,BUY
506,34247.507469814,164290013994006,164290014005327,0,-1,TAKE_LIQUIDITY,0.0,BUY
507,34247.507469814,164290034015058,164290034028964,0,-1,TAKE_LIQUIDITY,0.0,BUY
508,34247.507469814,164290054073670,164290054083208,0,-1,TAKE_LIQUIDITY,0.0,BUY
509,34247.507469814,164290074094461,164290074107075,0,-1,TAKE_LIQUIDITY,0.0,BUY
510,34247.507469814,164290094117356,164290094134037,0,-1,TAKE_LIQUIDITY,0.0,BUY
511,34247.507469814,164290114131284,164290114141043,0,-1,TAKE_LIQUIDITY,0.0,BUY
512,34247.507469814,164290134162004,164290134180819,0,-1,TAKE_LIQUIDITY,0.0,BUY
513,34247.507469814,164290154176844,164290154187705,0,-1,TAKE_LIQUIDITY,0.0,BUY
514,34247.507574573,164290174188198,164290174197535,0,-1,TAKE_LIQUIDITY,0.0,BUY
515,34247.510643582,164290194227614,164290194254785,0,-1,TAKE_LIQUIDITY,0.0,BUY
516,34247.510722493,164290214264405,164290214289602,0,-1,TAKE_LIQUIDITY,0.0,BUY
517,34247.510752216,164290234304893,164290234337634,0,-1,TAKE_LIQUIDITY,0.0,BUY
518,34247.530052989,164290254337246,164290254365138,0,-1,TAKE_LIQUIDITY,0.0,BUY
519,34247.544222178,164290274357927,164290274369749,0,-1,TAKE_LIQUIDITY,0.0,BUY
520,34247.544222178,164290294379589,164290294395149,0,-1,TAKE_LIQUIDITY,0.0,BUY
521,34247.544222178,164290314399679,164290314413625,0,-1,TAKE_LIQUIDITY,0.0,BUY
522,34247.544222178,164290334412766,164290334423236,0,-1,TAKE_LIQUIDITY,0.0,BUY
523,34247.544305082,164290354431353,164290354444017,0,-1,TAKE_LIQUIDITY,0.0,BUY
524,34247.566058684,164290374448507,164290374460380,0,-1,TAKE_LIQUIDITY,0.0,BUY
525,34247.573089965,164290394474478,164290394494315,0,-1,TAKE_LIQUIDITY,0.0,BUY
526,34247.573089965,164290414493185,164290414507753,0,-1,TAKE_LIQUIDITY,0.0,BUY
527,34247.573089965,164290434506813,164290434517864,0,-1,TAKE_LIQUIDITY,0.0,BUY
528,34247.573167083,164290454523096,164290454535269,0,-1,TAKE_LIQUIDITY,0.0,BUY
529,34247.573192316,164290474539919,164290474550630,0,-1,TAKE_LIQUIDITY,0.0,BUY
530,34247.594210031,164290494564177,164290494582171,0,-1,TAKE_LIQUIDITY,0.0,BUY
531,34247.598044896,164290514575851,164290514585329,0,-1,TAKE_LIQUIDITY,0.0,BUY
532,34247.620872939,164290534593627,164290534606811,0,-1,TAKE_LIQUIDITY,0.0,BUY
533,34247.628944024,164290554605892,164290554615750,0,-1,TAKE_LIQUIDITY,0.0,BUY
534,34247.682128975,164290574643064,164290574668862,0,-1,TAKE_LIQUIDITY,0.0,BUY
535,34247.736240329,164290594665067,164290594680726,0,-1,TAKE_LIQUIDITY,0.0,BUY
536,34247.738295225,164290614683323,164290614694855,0,-1,TAKE_LIQUIDITY,0.0,BUY
537,34247.902045434,164290634703093,164290634719574,0,-1,TAKE_LIQUIDITY,0.0,BUY
538,34247.902146775,164290654715909,164290654727180,0,-1,TAKE_LIQUIDITY,0.0,BUY
539,34247.902157166,164290674737732,164290674751097,0,-1,TAKE_LIQUIDITY,0.0,BUY
540,34247.90217879,164290694768261,164290694783510,0,-1,TAKE_LIQUIDITY,0.0,BUY
541,34247.902232593,164290714783021,164290714793120,0,-1,TAKE_LIQUIDITY,0.0,BUY
542,34247.904658054,164290734804744,164290734821936,0,-1,TAKE_LIQUIDITY,0.0,BUY
543,34249.040078264,164290754819083,164290754830214,0,-1,TAKE_LIQUIDITY,0.0,BUY
544,34249.041758793,164290774840576,164290774854381,0,-1,TAKE_LIQUIDITY,0.0,BUY
545,34249.086375027,164290794864993,164290794882887,0,-1,TAKE_LIQUIDITY,0.0,BUY
546,34249.492862272,164290814880976,164290814891936,0,-1,TAKE_LIQUIDITY,0.0,BUY
547,34251.157902039,164290834902047,164290834918999,0,-1,TAKE_LIQUIDITY,0.0,BUY
548,34251.444029787,164290854916306,164290854926716,0,-1,TAKE_LIQUIDITY,0.0,BUY
549,34251.444127395,164290874929563,164290874939021,0,-1,TAKE_LIQUIDITY,0.0,BUY
550,34251.831612892,164290894955264,164290894973919,0,-1,TAKE_LIQUIDITY,0.0,BUY
551,34251.913754532,164290914978088,164290914994960,0,-1,TAKE_LIQUIDITY,0.0,BUY
552,34251.915508803,164290934996475,164290935008488,0,-1,TAKE_LIQUIDITY,0.0,BUY
553,34252.0208352,164290955016094,164290955031222,0,-1,TAKE_LIQUIDITY,0.0,BUY
554,34252.02093313,164290975030343,164290975040622,0,-1,TAKE_LIQUIDITY,0.0,BUY
555,34252.02096984,164290995056374,164290995069939,0,-1,TAKE_LIQUIDITY,0.0,BUY
556,34252.02103621,164291015079650,164291015092724,0,-1,TAKE_LIQUIDITY,0.0,BUY
557,34252.021626408,164291035094931,164291035105641,0,-1,TAKE_LIQUIDITY,0.0,BUY
558,34252.022156013,164291055113828,164291055126923,0,-1,TAKE_LIQUIDITY,0.0,BUY
